Date,GPSLat,GPSLon,GPSSpeed,RxRate,TxRate,DLBandwidth,ULBandwidth,MNC,MCC,CID,PCI,LTE_RSRP,LTE_RSRQ,NR_SSRSRP,NR_SSRSRQ,earfcn,PCI1,LTE_RSRP1,LTE_RSRQ1,earfcn1
04/30/23 22:04:18 ,24.13960617,120.65506547,9.27,4316,58816,102400,51200,92,466,106040883,83,-69,-8,-76,-11,3650,81,-77,-15,3650
04/30/23 22:04:19 ,24.13952459,120.65506548,9.13,3796,54600,102400,51200,92,466,106040883,83,-69,-8,-73,-11,3650,81,-77,-15,3650
04/30/23 22:04:20 ,24.13944174,120.65506081,9.14,4472,58324,102400,51200,92,466,106040883,83,-70,-9,-71,-11,3650,81,-79,-19,3650,463,-79,-19,3650
04/30/23 22:04:21 ,24.13936465,120.65505502,9.07,3796,57608,102400,51200,92,466,106040883,83,-70,-9,-72,-11,3650,81,-79,-19,3650,463,-79,-19,3650
04/30/23 22:04:22 ,24.13928319,120.65505553,9.2,4160,58212,102400,51200,92,466,106040883,83,-71,-8,-72,-11,3650,81,-82,-18,3650,463,-82,-20,3650
04/30/23 22:04:23 ,24.13919621,120.65506001,9.57,4472,56472,102400,51200,92,466,106040883,83,-71,-8,-72,-11,3650,81,-82,-18,3650,463,-82,-20,3650
04/30/23 22:04:25 ,24.13910994,120.65506183,9.92,4784,58784,102400,51200,92,466,106040883,83,-73,-11,-72,-11,3650,81,-82,-19,3650,463,-81,-18,3650
04/30/23 22:04:26 ,24.13902465,120.65505799,9.87,4524,56576,102400,51200,92,466,106040883,83,-73,-11,-72,-11,3650,81,-82,-19,3650,463,-81,-18,3650
04/30/23 22:04:27 ,24.13893753,120.65505604,9.96,4368,59472,102400,51200,92,466,106040883,83,-82,-12,-77,-11,3650,81,-83,-19,3650,463,-82,-16,3650
04/30/23 22:04:28 ,24.13885002,120.65505506,9.86,3684,57568,102400,51200,92,466,106040883,83,-82,-12,-78,-11,3650,81,-83,-19,3650,463,-82,-16,3650
04/30/23 22:04:29 ,24.13876254,120.65505866,9.83,4264,58888,102400,51200,92,466,106040883,83,-84,-13,-78,-11,3650,81,-91,-19,3650,463,-87,-15,3650,236,-89,-17,3650
04/30/23 22:04:30 ,24.13859153,120.65505302,8.87,4264,57836,102400,51200,92,466,106040883,83,-84,-13,-79,-11,3650,81,-91,-19,3650,463,-87,-15,3650,236,-89,-17,3650
04/30/23 22:04:31 ,24.13850603,120.65504953,9.45,3588,58148,102400,51200,92,466,106040883,83,-84,-14,-79,-11,3650,81,-91,-20,3650,463,-85,-14,3650,236,-89,-18,3650
04/30/23 22:04:32 ,24.13841963,120.65504818,9.69,4108,55504,102400,51200,92,466,106040883,83,-84,-14,-76,-11,3650,81,-91,-20,3650,463,-85,-14,3650,236,-89,-18,3650
04/30/23 22:04:33 ,24.13833258,120.65504638,9.63,4212,59264,102400,51200,92,466,105413643,463,-82,-14,-76,-11,3650,81,-90,-20,3650,83,-86,-15,3650,236,-88,-19,3650
04/30/23 22:04:34 ,24.13824642,120.65504618,9.38,3692,56004,102400,51200,92,466,105413643,463,-82,-14,-76,-11,3650,81,-90,-20,3650,83,-86,-15,3650,236,-88,-19,3650
04/30/23 22:04:35 ,24.13815537,120.65504639,9.77,3796,58400,102400,51200,92,466,106041611,236,-84,-13,-79,-11,3650,463,-84,-13,3650
04/30/23 22:04:36 ,24.13806706,120.65505791,9.7,4004,57056,102400,51200,92,466,106041611,236,-84,-13,-79,-11,3650,463,-84,-13,3650
04/30/23 22:04:37 ,24.13797523,120.6550555,10.23,4056,58812,102400,51200,92,466,105413643,463,-89,-15,-79,-11,3650,236,-91,-15,3650,83,-94,-19,3650,353,-95,-19,3650,230,-95,-19,3650
04/30/23 22:04:38 ,24.13788629,120.65505017,10.24,4160,59372,102400,51200,92,466,105413643,463,-89,-15,-79,-11,3650,236,-91,-15,3650,83,-94,-19,3650,353,-95,-19,3650,230,-95,-19,3650
04/30/23 22:04:40 ,24.13779574,120.65504811,10.41,4472,59524,102400,51200,92,466,106041641,230,-82,-13,-79,-11,3650,463,-84,-12,3650,236,-87,-16,3650,290,-88,-17,3650
04/30/23 22:04:41 ,24.13770936,120.65505512,9.49,3432,55400,102400,51200,92,466,106041641,230,-82,-13,-79,-11,3650,463,-84,-12,3650,236,-87,-16,3650,290,-88,-17,3650
04/30/23 22:04:42 ,24.13770936,120.65505512,9.49,4264,58868,102400,51200,92,466,106041611,236,-87,-12,-81,-11,3650,463,-93,-16,3650
04/30/23 22:04:43 ,24.13770936,120.65505512,9.49,4316,56368,102400,51200,92,466,106041611,236,-87,-12,-81,-11,3650,463,-93,-16,3650
04/30/23 22:04:44 ,24.13770936,120.65505512,9.49,4524,59024,102400,51200,92,466,106041611,236,-89,-11,-81,-11,3650,463,-97,-17,3650
04/30/23 22:04:45 ,24.13770936,120.65505512,9.49,4108,55160,102400,51200,92,466,106041611,236,-89,-11,-84,-11,3650,463,-97,-17,3650
04/30/23 22:04:46 ,24.13770936,120.65505512,9.49,3796,56952,102400,51200,92,466,106041611,236,-90,-11,-84,-11,3650,463,-99,-18,3650
04/30/23 22:04:47 ,24.13770936,120.65505512,9.49,3536,54772,102400,51200,92,466,106041611,236,-90,-11,-91,-11,3650,463,-99,-18,3650
04/30/23 22:04:48 ,24.13770936,120.65505512,9.49,2964,58112,102400,51200,92,466,106041611,236,-90,-10,-91,-11,3650,463,-101,-20,3650
04/30/23 22:04:49 ,24.13770936,120.65505512,9.49,2028,58096,102400,51200,92,466,106041611,236,-90,-10,-91,-11,3650,463,-101,-20,3650
04/30/23 22:04:50 ,24.13770936,120.65505512,9.49,4004,58764,102400,51200,92,466,106041611,236,-87,-9,-95,-11,3650,463,-102,-20,3650
04/30/23 22:04:51 ,24.13770936,120.65505512,9.49,4316,57316,102400,51200,92,466,106041611,236,-87,-9,-95,-11,3650,463,-102,-20,3650
04/30/23 22:04:52 ,24.13770936,120.65505512,9.49,4108,58160,102400,51200,92,466,106041611,236,-82,-11,-95,-11,3650,463,-91,-18,3650
04/30/23 22:04:53 ,24.13770936,120.65505512,9.49,3900,56056,102400,51200,92,466,106041611,236,-82,-11,-91,-11,3650,463,-91,-18,3650
04/30/23 22:04:55 ,24.13770936,120.65505512,9.49,4420,58472,102400,51200,92,466,106041611,236,-76,-10,-91,-11,3650,463,-89,-19,3650,342,-88,-20,3650
04/30/23 22:04:56 ,24.13770936,120.65505512,9.49,4264,57316,102400,51200,92,466,106041611,236,-76,-10,-91,-11,3650,463,-89,-19,3650,342,-88,-20,3650
04/30/23 22:04:57 ,24.13770936,120.65505512,9.49,3692,56900,102400,51200,92,466,106041611,236,-79,-9,-89,-11,3650,463,-92,-20,3650,342,-92,-20,3650
04/30/23 22:04:58 ,24.13770936,120.65505512,9.49,3380,56244,102400,51200,92,466,106041611,236,-79,-9,-89,-11,3650,463,-92,-20,3650,342,-92,-20,3650
04/30/23 22:04:59 ,24.13770936,120.65505512,9.49,4420,57420,102400,51200,92,466,106041611,236,-79,-10,-89,-11,3650,342,-89,-20,3650
04/30/23 22:05:00 ,24.13770936,120.65505512,9.49,3952,56608,102400,51200,92,466,106041611,236,-79,-10,-89,-11,3650,342,-89,-20,3650
04/30/23 22:05:01 ,24.13770936,120.65505512,9.49,4316,57920,102400,51200,92,466,106041611,236,-78,-11,-89,-11,3650,342,-85,-18,3650
04/30/23 22:05:02 ,24.13770936,120.65505512,9.49,6356,58284,102400,51200,92,466,106041611,236,-78,-11,-87,-11,3650,342,-85,-18,3650
04/30/23 22:05:03 ,24.13770936,120.65505512,9.49,4784,60284,102400,51200,92,466,106041611,236,-78,-11,-87,-11,3650,342,-88,-20,3650
04/30/23 22:05:04 ,24.13770936,120.65505512,9.49,4524,56524,102400,51200,92,466,106041611,236,-78,-11,-87,-11,3650,342,-88,-20,3650
04/30/23 22:05:05 ,24.13770936,120.65505512,9.49,4472,59076,102400,51200,92,466,106041611,236,-79,-10,-86,-11,3650,342,-86,-16,3650
04/30/23 22:05:06 ,24.13770936,120.65505512,9.49,4472,56972,102400,51200,92,466,106041611,236,-79,-10,-86,-11,3650,342,-86,-16,3650
04/30/23 22:05:07 ,24.13770936,120.65505512,9.49,3484,57900,102400,51200,92,466,106041611,236,-81,-10,-87,-11,3650,342,-91,-18,3650
04/30/23 22:05:08 ,24.13770936,120.65505512,9.49,4056,57660,102400,51200,92,466,106041611,236,-81,-10,-89,-11,3650,342,-91,-18,3650
04/30/23 22:05:09 ,24.13770936,120.65505512,9.49,3796,58704,102400,51200,92,466,106041611,236,-82,-11,-91,-11,3650,342,-93,-20,3650
04/30/23 22:05:11 ,24.13770936,120.65505512,9.49,3900,56408,102400,51200,92,466,106041611,236,-82,-11,-91,-11,3650,342,-93,-20,3650
04/30/23 22:05:12 ,24.13770936,120.65505512,9.49,4492,59096,102400,51200,92,466,106041611,236,-80,-11,-90,-11,3650,342,-88,-19,3650
